Sequence,Stop Name,Stop Coordinate,Check Time,Log Coordinate,Distance,Date,Time,duration,weather,peak
9,PJ21 SRI SURIA  JLN SS 8/39,"3.09009995530852, 101.614893880919",6/1/2019 22:54,"3.0896867, 101.6149633",46 meter,6/1/2019,22:54:48,90,1,0
10,RUMAH NO. 9  JLN SS 1/11,"3.09328693210492, 101.616557211215",6/1/2019 22:55,"3.0925117, 101.6151183",181 meter,6/1/2019,22:55:48,60,1,0
11,RUMAH NO. 35  JLN SS 1/11,"3.09527625790925, 101.617587312955",6/1/2019 22:56,"3.094865, 101.6171833",64 meter,6/1/2019,22:56:38,50,1,0
16,MASJID/SEK REN. AGAMA  JLN 229,"3.09581055585597, 101.626158571955",6/1/2019 23:02,"3.0945983, 101.6274733",198 meter,6/1/2019,23:02:38,360,1,0
17,SHELL  PERSIARAN NARAYANAN,"3.09623994321129, 101.63059883685",6/1/2019 23:03,"3.09591, 101.62916",164 meter,6/1/2019,23:03:03,25,1,0
18,SEK. MEN. SRI UTAMA  JLN 51A/227,"3.09852573401422, 101.63231163406",6/1/2019 23:04,"3.0972733, 101.6322283",139 meter,6/1/2019,23:04:43,100,1,0
19,BANGUNAN OCONNOR  JLN 51A/227,"3.1006311, 101.6326407",6/1/2019 23:05,"3.1003617, 101.63238",42 meter,6/1/2019,23:05:13,30,1,0
20,HONDA TRAINING CENTRE  JLN 51A/227,"3.10137299701371, 101.630645769085",6/1/2019 23:05,"3.101455, 101.6311967",62 meter,6/1/2019,23:05:58,45,1,0
21,SEK. MEN. (P) SRI AMAN  JLN SS 14/47,"3.10342898876476, 101.629160797821",6/1/2019 23:06,"3.1029217, 101.6294583",65 meter,6/1/2019,23:06:53,55,1,0
22,MAZ INTERNATIONAL SCHOOL,"3.104181, 101.625786",6/1/2019 23:07,"3.1041, 101.62721",159 meter,6/1/2019,23:07:18,25,1,0
23,WISMA JAFER ZAIDI  JLN 20/14,"3.10676403668525, 101.625344054112",6/1/2019 23:07,"3.1064733, 101.625685",50 meter,6/1/2019,23:07:53,35,1,0
24,SHELL  JLN 21/1,"3.10958456021512, 101.623112820665",6/1/2019 23:08,"3.1088333, 101.6244067",166 meter,6/1/2019,23:08:23,30,1,0
25,HERBALINE  JLN 21/11,"3.11196181822721, 101.621221934795",6/1/2019 23:10,"3.1110967, 101.62244",166 meter,6/1/2019,23:10:23,120,1,0
26,PETRON SS 2/24,"3.11389615072979, 101.620627266475",6/1/2019 23:10,"3.1129983, 101.6199683",123 meter,6/1/2019,23:10:48,25,1,0
31,AUTO FILM  JLNSS 2/24,"3.11521642915048, 101.621698417829",6/1/2019 23:11,"3.115345, 101.6218767",24 meter,6/1/2019,23:11:18,30,1,0
27,BALAI POLIS SEA PARK  JLN SS2/24,"3.11712212470101, 101.623102230366",6/1/2019 23:12,"3.1165783, 101.6228317",67 meter,6/1/2019,23:12:38,80,1,0
28,VISION SPACE  JLN SS 2/75,"3.11896809448934, 101.623816438545",6/1/2019 23:13,"3.1181867, 101.6241933",96 meter,6/1/2019,23:13:08,30,1,0
29,PUBLIC BANK  JLN SS 2/75,"3.1207195747442, 101.621832946834",6/1/2019 23:13,"3.1203867, 101.6222467",59 meter,6/1/2019,23:13:38,30,1,0
30,POH KONG  JLN SS 2/55,"3.1172868, 101.6209125",6/1/2019 23:14,"3.1182267, 101.6195317",185 meter,6/1/2019,23:14:38,60,1,0
32,PETRON SEAPARK  JLN SS2/24,"3.11113995129121, 101.618514744918",6/1/2019 23:16,"3.1116083, 101.6188617",65 meter,6/1/2019,23:16:53,135,1,0
33,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.1106107, 101.6149735",6/1/2019 23:17,"3.109985, 101.6163683",170 meter,6/1/2019,23:17:58,65,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/1/2019 22:29,"3.1115802, 101.6128427",0,6/1/2019,22:29:38,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10767533424092, 101.611201364536",6/1/2019 22:31,"3.1094495, 101.6114499",198 meter,6/1/2019,22:31:24,106,1,0
3,PETRONAS (OPP )  JLN SS4B/10,"3.10790754483897, 101.60644396198",6/1/2019 22:32,"3.1073594, 101.6076501",147 meter,6/1/2019,22:32:46,82,1,0
4,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,"3.10946518685449, 101.603688366379",6/1/2019 22:33,"3.1093821, 101.605109",158 meter,6/1/2019,22:33:40,54,1,0
5,KUARTERS  PDRM  JLN SS4B/10,"3.10945518937511, 101.599495808303",6/1/2019 22:34,"3.1096905, 101.6000956",72 meter,6/1/2019,22:34:30,50,1,0
6,SEK MEN KELANA JAYA  LDP,"3.10875312257981, 101.596062492728",6/1/2019 22:35,"3.10824, 101.5966854",90 meter,6/1/2019,22:35:05,35,1,0
7,SS6 KELANA PARK VIEW,"3.101688, 101.600003",6/1/2019 22:36,"3.1017939, 101.5988387",130 meter,6/1/2019,22:36:45,100,1,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,"3.10229623315117, 101.600390567679",6/1/2019 22:37,"3.1020779, 101.6002356",30 meter,6/1/2019,22:37:25,40,1,0
9,DATARAN GLOMAC - JLN SS6/3,"3.10355294777375, 101.600324352665",6/1/2019 22:37,"3.102968, 101.6004147",65 meter,6/1/2019,22:37:40,15,1,0
10,PRAYA GIANT/PERUMAHAN POLIS  JLN SS5/2,"3.10502300000004, 101.600682",6/1/2019 22:38,"3.1046299, 101.6009239",51 meter,6/1/2019,22:38:04,24,1,0
11,SEK KEB KELANA JAYA  JLN SS5/2,"3.104795, 101.607201",6/1/2019 22:38,"3.105348, 101.6055186",197 meter,6/1/2019,22:38:55,51,1,0
12,RUMAH NO. 24  JLN SS5/1,"3.10310809833283, 101.606752545247",6/1/2019 22:39,"3.1034731, 101.6067783",40 meter,6/1/2019,22:39:55,60,1,0
13,7 ELEVEN - JLN SS5/1,"3.101065, 101.605479",6/1/2019 22:40,"3.1014536, 101.605755",53 meter,6/1/2019,22:40:21,26,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,"3.09751891740636, 101.604446197537",6/1/2019 22:41,"3.0988667, 101.6039217",160 meter,6/1/2019,22:41:13,52,1,0
15,RUMAH NO. 52 - JLN SS5A/14,"3.097113, 101.604774",6/1/2019 22:41,"3.0972367, 101.604605",23 meter,6/1/2019,22:41:43,30,1,0
16,RUMAH NO. 28 - JLN SS5A/14,"3.09660528450981, 101.605475706997",6/1/2019 22:41,"3.0967333, 101.6052083",33 meter,6/1/2019,22:41:58,15,1,0
17,YAYASAN TAIWAN BUDDHIST (OPP) JLN 5A/14,"3.09602704547199, 101.606265160397",6/1/2019 22:42,"3.0961133, 101.60595",36 meter,6/1/2019,22:42:13,15,1,0
18,MASJID HIDAYAH  JLN MAJLIS,"3.09899537677687, 101.607111585593",6/1/2019 22:42,"3.0974483, 101.6071117",171 meter,6/1/2019,22:42:48,35,1,0
19,RUMAH NO. 21  JLN SS 3/80,"3.1016, 101.609357",6/1/2019 22:43,"3.10229, 101.608095",160 meter,6/1/2019,22:43:58,70,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,"3.101569, 101.613331",6/1/2019 22:44,"3.1016067, 101.6118883",160 meter,6/1/2019,22:44:33,35,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,"3.104599, 101.61648",6/1/2019 22:45,"3.1028167, 101.6162517",199 meter,6/1/2019,22:45:58,85,1,0
22,NURSERI (OPP) JLN SS1/36,"3.108636, 101.616465",6/1/2019 22:46,"3.1077717, 101.61621",100 meter,6/1/2019,22:46:58,60,1,0
23,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.109894, 101.616525",6/1/2019 22:47,"3.1096817, 101.6169167",49 meter,6/1/2019,22:47:23,25,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/1/2019 22:29,"3.1115802, 101.6128427",0,6/1/2019,22:29:38,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10763984044263, 101.610927842503",6/1/2019 22:31,"3.1089306, 101.6112423",147 meter,6/1/2019,22:31:29,111,1,0
4,SEK MEN SRI PERMATA  JLN SS 3/80,"3.10151490209982, 101.614209672132",6/1/2019 22:44,"3.1016167, 101.6124783",193 meter,6/1/2019,22:44:43,794,1,0
33,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.1106107, 101.6149735",6/1/2019 22:47,"3.1100733, 101.6163517",164 meter,6/1/2019,22:47:33,170,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/1/2019 22:28,"3.1113452, 101.6126391",0,6/1/2019,22:28:45,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10767533424092, 101.611201364536",6/1/2019 22:30,"3.1092717, 101.6114617",179 meter,6/1/2019,22:30:50,125,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,"3.101569, 101.613331",6/1/2019 22:32,"3.1018267, 101.61495",182 meter,6/1/2019,22:32:25,95,1,0
19,RUMAH NO. 21  JLN SS 3/80,"3.1016, 101.609357",6/1/2019 22:33,"3.1012333, 101.6109883",186 meter,6/1/2019,22:33:35,70,1,0
23,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.109894, 101.616525",6/1/2019 22:56,"3.1106667, 101.618015",186 meter,6/1/2019,22:56:50,1395,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/1/2019 22:28,"3.1113452, 101.6126391",0,6/1/2019,22:28:45,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10763984044263, 101.610927842503",6/1/2019 22:30,"3.1092717, 101.6114617",190 meter,6/1/2019,22:30:50,125,1,0
3,RUMAH NO. 107  JLN SS 3/39,"3.1055572225102, 101.611702085264",6/1/2019 22:31,"3.1062917, 101.610685",139 meter,6/1/2019,22:31:20,30,1,0
4,SEK MEN SRI PERMATA  JLN SS 3/80,"3.10151490209982, 101.614209672132",6/1/2019 22:32,"3.1027283, 101.6149583",158 meter,6/1/2019,22:32:15,55,1,0
5,TAMAN PERMAINAN  JLN SS 3/29,"3.09953717185688, 101.610986705879",6/1/2019 22:33,"3.1012333, 101.6109883",188 meter,6/1/2019,22:33:35,80,1,0
6,7 ELEVEN  JLN SS 3/29,"3.09682337351054, 101.611003335106",6/1/2019 22:34,"3.097885, 101.6109167",118 meter,6/1/2019,22:34:05,30,1,0
7,RUMAH NO. 1  JLN SS 3/29,"3.09173167596204, 101.610995720938",6/1/2019 22:35,"3.09347, 101.6109217",192 meter,6/1/2019,22:35:35,90,1,0
8,PASARAYA BINTANG  JLN SS 8/29,"3.0886277, 101.6141655",6/1/2019 22:36,"3.0897967, 101.61283",197 meter,6/1/2019,22:36:30,55,1,0
9,PJ21 SRI SURIA  JLN SS 8/39,"3.09009995530852, 101.614893880919",6/1/2019 22:37,"3.089615, 101.6149667",54 meter,6/1/2019,22:37:20,50,1,0
10,RUMAH NO. 9  JLN SS 1/11,"3.09328693210492, 101.616557211215",6/1/2019 22:38,"3.09246, 101.6152117",175 meter,6/1/2019,22:38:35,75,1,0
11,RUMAH NO. 35  JLN SS 1/11,"3.09527625790925, 101.617587312955",6/1/2019 22:39,"3.0945283, 101.6169383",110 meter,6/1/2019,22:39:30,55,1,0
16,MASJID/SEK REN. AGAMA  JLN 229,"3.09581055585597, 101.626158571955",6/1/2019 22:45,"3.094791, 101.6273754",176 meter,6/1/2019,22:45:45,375,1,0
17,SHELL  PERSIARAN NARAYANAN,"3.09623994321129, 101.63059883685",6/1/2019 22:46,"3.0958067, 101.6288867",196 meter,6/1/2019,22:46:05,20,1,0
18,SEK. MEN. SRI UTAMA  JLN 51A/227,"3.09852573401422, 101.63231163406",6/1/2019 22:46,"3.0972033, 101.6322633",146 meter,6/1/2019,22:46:45,40,1,0
19,BANGUNAN OCONNOR  JLN 51A/227,"3.1006311, 101.6326407",6/1/2019 22:47,"3.0996667, 101.6323133",113 meter,6/1/2019,22:47:10,25,1,0
20,HONDA TRAINING CENTRE  JLN 51A/227,"3.10137299701371, 101.630645769085",6/1/2019 22:47,"3.101345, 101.6317333",121 meter,6/1/2019,22:47:40,30,1,0
21,SEK. MEN. (P) SRI AMAN  JLN SS 14/47,"3.10342898876476, 101.629160797821",6/1/2019 22:48,"3.1028133, 101.62947",76 meter,6/1/2019,22:48:50,70,1,0
22,MAZ INTERNATIONAL SCHOOL,"3.104181, 101.625786",6/1/2019 22:49,"3.10407, 101.6274983",191 meter,6/1/2019,22:49:15,25,1,0
23,WISMA JAFER ZAIDI  JLN 20/14,"3.10676403668525, 101.625344054112",6/1/2019 22:50,"3.1063183, 101.6257533",67 meter,6/1/2019,22:50:15,60,1,0
24,SHELL  JLN 21/1,"3.10958456021512, 101.623112820665",6/1/2019 22:50,"3.108845, 101.62432",157 meter,6/1/2019,22:50:55,40,1,0
25,HERBALINE  JLN 21/11,"3.11196181822721, 101.621221934795",6/1/2019 22:52,"3.11127, 101.6221233",126 meter,6/1/2019,22:52:15,80,1,0
26,PETRON SS 2/24,"3.11389615072979, 101.620627266475",6/1/2019 22:52,"3.1129083, 101.6199917",130 meter,6/1/2019,22:52:45,30,1,0
31,AUTO FILM  JLNSS 2/24,"3.11521642915048, 101.621698417829",6/1/2019 22:53,"3.1147567, 101.6212817",69 meter,6/1/2019,22:53:15,30,1,0
27,BALAI POLIS SEA PARK  JLN SS2/24,"3.11712212470101, 101.623102230366",6/1/2019 22:53,"3.116165, 101.622425",130 meter,6/1/2019,22:53:30,15,1,0
28,VISION SPACE  JLN SS 2/75,"3.11896809448934, 101.623816438545",6/1/2019 22:53,"3.1179367, 101.62418",121 meter,6/1/2019,22:53:55,25,1,0
29,PUBLIC BANK  JLN SS 2/75,"3.1207195747442, 101.621832946834",6/1/2019 22:54,"3.1203717, 101.6223967",74 meter,6/1/2019,22:54:25,30,1,0
30,POH KONG  JLN SS 2/55,"3.1172868, 101.6209125",6/1/2019 22:55,"3.1179067, 101.619965",126 meter,6/1/2019,22:55:25,60,1,0
32,PETRON SEAPARK  JLN SS2/24,"3.11113995129121, 101.618514744918",6/1/2019 22:56,"3.112285, 101.6193083",154 meter,6/1/2019,22:56:35,70,1,0
33,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.1106107, 101.6149735",6/1/2019 22:58,"3.1100983, 101.6162117",149 meter,6/1/2019,22:58:15,100,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/1/2019 22:20,"3.1113057, 101.6120124",0,6/1/2019,22:20:12,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10767533424092, 101.611201364536",6/1/2019 22:20,"3.1094043, 101.6114432",193 meter,6/1/2019,22:20:22,10,1,0
3,PETRONAS (OPP )  JLN SS4B/10,"3.10790754483897, 101.60644396198",6/1/2019 22:22,"3.10746, 101.6078767",167 meter,6/1/2019,22:22:46,144,1,0
4,RUMAH NO. 28/TOP SPEED  JLN SS4B/10,"3.10946518685449, 101.603688366379",6/1/2019 22:23,"3.1093617, 101.6051183",159 meter,6/1/2019,22:23:36,50,1,0
5,KUARTERS  PDRM  JLN SS4B/10,"3.10945518937511, 101.599495808303",6/1/2019 22:24,"3.1095267, 101.5997567",30 meter,6/1/2019,22:24:16,40,1,0
6,SEK MEN KELANA JAYA  LDP,"3.10875312257981, 101.596062492728",6/1/2019 22:24,"3.10952, 101.5972233",154 meter,6/1/2019,22:24:31,15,1,0
7,SS6 KELANA PARK VIEW,"3.101688, 101.600003",6/1/2019 22:25,"3.1015533, 101.59912",99 meter,6/1/2019,22:25:56,85,1,0
8,PPURI PKNS/JEJARI RESTORAN  JLN SS6/3,"3.10229623315117, 101.600390567679",6/1/2019 22:26,"3.1022817, 101.6004317",5 meter,6/1/2019,22:26:41,45,1,0
9,DATARAN GLOMAC - JLN SS6/3,"3.10355294777375, 101.600324352665",6/1/2019 22:26,"3.1040917, 101.6003317",60 meter,6/1/2019,22:26:56,15,1,0
10,PRAYA GIANT/PERUMAHAN POLIS  JLN SS5/2,"3.10502300000004, 101.600682",6/1/2019 22:27,"3.1047167, 101.60032",53 meter,6/1/2019,22:27:01,5,1,0
11,SEK KEB KELANA JAYA  JLN SS5/2,"3.104795, 101.607201",6/1/2019 22:28,"3.1053233, 101.6055433",193 meter,6/1/2019,22:28:21,80,1,0
12,RUMAH NO. 24  JLN SS5/1,"3.10310809833283, 101.606752545247",6/1/2019 22:29,"3.1034333, 101.606885",39 meter,6/1/2019,22:29:21,60,1,0
13,7 ELEVEN - JLN SS5/1,"3.101065, 101.605479",6/1/2019 22:29,"3.1018717, 101.6059167",102 meter,6/1/2019,22:29:41,20,1,0
14,RUMAH NO 159 (OPP)/JLN SS 5A/1,"3.09751891740636, 101.604446197537",6/1/2019 22:31,"3.0991683, 101.6040867",187 meter,6/1/2019,22:31:01,80,1,0
15,RUMAH NO. 52 - JLN SS5A/14,"3.097113, 101.604774",6/1/2019 22:31,"3.0970317, 101.6048567",13 meter,6/1/2019,22:31:56,55,1,0
16,RUMAH NO. 28 - JLN SS5A/14,"3.09660528450981, 101.605475706997",6/1/2019 22:32,"3.096495, 101.60556",15 meter,6/1/2019,22:32:11,15,1,0
17,YAYASAN TAIWAN BUDDHIST (OPP) JLN 5A/14,"3.09602704547199, 101.606265160397",6/1/2019 22:32,"3.0962232, 101.6058258",53 meter,6/1/2019,22:32:41,30,1,0
18,MASJID HIDAYAH  JLN MAJLIS,"3.09899537677687, 101.607111585593",6/1/2019 22:33,"3.0980133, 101.6071467",109 meter,6/1/2019,22:33:21,40,1,0
19,RUMAH NO. 21  JLN SS 3/80,"3.1016, 101.609357",6/1/2019 22:34,"3.1022183, 101.6083717",129 meter,6/1/2019,22:34:31,70,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,"3.101569, 101.613331",6/1/2019 22:35,"3.1016567, 101.6116483",187 meter,6/1/2019,22:35:21,50,1,0
21,SIMPANG JLN SS1/38  JLN SS1/36,"3.104599, 101.61648",6/1/2019 22:36,"3.1029133, 101.616415",187 meter,6/1/2019,22:36:51,90,1,0
22,NURSERI (OPP) JLN SS1/36,"3.108636, 101.616465",6/1/2019 22:38,"3.108195, 101.616265",54 meter,6/1/2019,22:38:01,70,1,0
23,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.109894, 101.616525",6/1/2019 22:38,"3.1097017, 101.6168367",41 meter,6/1/2019,22:38:21,20,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/1/2019 22:20,"3.1113057, 101.6120124",0,6/1/2019,22:20:12,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10763984044263, 101.610927842503",6/1/2019 22:20,"3.10879, 101.6111802",130 meter,6/1/2019,22:20:28,16,1,0
4,SEK MEN SRI PERMATA  JLN SS 3/80,"3.10151490209982, 101.614209672132",6/1/2019 22:35,"3.1016467, 101.61262",177 meter,6/1/2019,22:35:36,908,1,0
33,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.1106107, 101.6149735",6/1/2019 22:38,"3.10994, 101.6165333",189 meter,6/1/2019,22:38:26,170,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/1/2019 22:15,"3.1112086, 101.6126607",0,6/1/2019,22:15:00,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10767533424092, 101.611201364536",6/1/2019 22:16,"3.108635, 101.6113717",108 meter,6/1/2019,22:16:08,68,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,"3.101569, 101.613331",6/1/2019 22:17,"3.1017333, 101.6149367",179 meter,6/1/2019,22:17:23,75,1,0
19,RUMAH NO. 21  JLN SS 3/80,"3.1016, 101.609357",6/1/2019 22:18,"3.1010367, 101.61094",187 meter,6/1/2019,22:18:23,60,1,0
23,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.109894, 101.616525",6/1/2019 22:47,"3.1106733, 101.61812",197 meter,6/1/2019,22:47:23,1740,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/1/2019 22:15,"3.1112086, 101.6126607",0,6/1/2019,22:15:00,0,1,0
2,RUMAH NO. 57  JLN SS4A/1,"3.10763984044263, 101.610927842503",6/1/2019 22:16,"3.108635, 101.6113717",121 meter,6/1/2019,22:16:08,68,1,0
3,RUMAH NO. 107  JLN SS 3/39,"3.1055572225102, 101.611702085264",6/1/2019 22:16,"3.1059683, 101.6108017",110 meter,6/1/2019,22:16:33,25,1,0
4,SEK MEN SRI PERMATA  JLN SS 3/80,"3.10151490209982, 101.614209672132",6/1/2019 22:17,"3.10286, 101.6149467",170 meter,6/1/2019,22:17:13,40,1,0
5,TAMAN PERMAINAN  JLN SS 3/29,"3.09953717185688, 101.610986705879",6/1/2019 22:18,"3.1010367, 101.61094",166 meter,6/1/2019,22:18:23,70,1,0
6,7 ELEVEN  JLN SS 3/29,"3.09682337351054, 101.611003335106",6/1/2019 22:18,"3.0980483, 101.61094",136 meter,6/1/2019,22:18:43,20,1,0
7,RUMAH NO. 1  JLN SS 3/29,"3.09173167596204, 101.610995720938",6/1/2019 22:20,"3.0928217, 101.61093",121 meter,6/1/2019,22:20:18,95,1,0
8,PASARAYA BINTANG  JLN SS 8/29,"3.0886277, 101.6141655",6/1/2019 22:20,"3.089455, 101.6128483",173 meter,6/1/2019,22:20:58,40,1,0
9,PJ21 SRI SURIA  JLN SS 8/39,"3.09009995530852, 101.614893880919",6/1/2019 22:22,"3.0900767, 101.6150667",19 meter,6/1/2019,22:22:48,110,1,0
10,RUMAH NO. 9  JLN SS 1/11,"3.09328693210492, 101.616557211215",6/1/2019 22:23,"3.0924217, 101.6153",169 meter,6/1/2019,22:23:18,30,1,0
11,RUMAH NO. 35  JLN SS 1/11,"3.09527625790925, 101.617587312955",6/1/2019 22:24,"3.0951983, 101.6174283",20 meter,6/1/2019,22:24:08,50,1,0
16,MASJID/SEK REN. AGAMA  JLN 229,"3.09581055585597, 101.626158571955",6/1/2019 22:30,"3.0946333, 101.62746",195 meter,6/1/2019,22:30:33,385,1,0
17,SHELL  PERSIARAN NARAYANAN,"3.09623994321129, 101.63059883685",6/1/2019 22:30,"3.0958383, 101.6289917",184 meter,6/1/2019,22:30:58,25,1,0
18,SEK. MEN. SRI UTAMA  JLN 51A/227,"3.09852573401422, 101.63231163406",6/1/2019 22:32,"3.09763, 101.6321983",100 meter,6/1/2019,22:32:03,65,1,0
19,BANGUNAN OCONNOR  JLN 51A/227,"3.1006311, 101.6326407",6/1/2019 22:32,"3.100075, 101.6323183",71 meter,6/1/2019,22:32:23,20,1,0
20,HONDA TRAINING CENTRE  JLN 51A/227,"3.10137299701371, 101.630645769085",6/1/2019 22:32,"3.1014067, 101.63123",65 meter,6/1/2019,22:32:53,30,1,0
21,SEK. MEN. (P) SRI AMAN  JLN SS 14/47,"3.10342898876476, 101.629160797821",6/1/2019 22:33,"3.1031883, 101.6294117",39 meter,6/1/2019,22:33:43,50,1,0
22,MAZ INTERNATIONAL SCHOOL,"3.104181, 101.625786",6/1/2019 22:34,"3.104145, 101.6274283",183 meter,6/1/2019,22:34:03,20,1,0
23,WISMA JAFER ZAIDI  JLN 20/14,"3.10676403668525, 101.625344054112",6/1/2019 22:34,"3.1060417, 101.625885",100 meter,6/1/2019,22:34:33,30,1,0
24,SHELL  JLN 21/1,"3.10958456021512, 101.623112820665",6/1/2019 22:35,"3.108742, 101.6246912",199 meter,6/1/2019,22:35:08,35,1,0
25,HERBALINE  JLN 21/11,"3.11196181822721, 101.621221934795",6/1/2019 22:37,"3.1112833, 101.6221533",128 meter,6/1/2019,22:37:23,135,1,0
26,PETRON SS 2/24,"3.11389615072979, 101.620627266475",6/1/2019 22:37,"3.1129183, 101.6201067",123 meter,6/1/2019,22:37:43,20,1,0
31,AUTO FILM  JLNSS 2/24,"3.11521642915048, 101.621698417829",6/1/2019 22:39,"3.1147433, 101.6214",62 meter,6/1/2019,22:39:13,90,1,0
27,BALAI POLIS SEA PARK  JLN SS2/24,"3.11712212470101, 101.623102230366",6/1/2019 22:41,"3.11632, 101.622695",100 meter,6/1/2019,22:41:08,115,1,0
28,VISION SPACE  JLN SS 2/75,"3.11896809448934, 101.623816438545",6/1/2019 22:41,"3.1184917, 101.62408",60 meter,6/1/2019,22:41:38,30,1,0
29,PUBLIC BANK  JLN SS 2/75,"3.1207195747442, 101.621832946834",6/1/2019 22:41,"3.1203617, 101.62239",73 meter,6/1/2019,22:41:58,20,1,0
30,POH KONG  JLN SS 2/55,"3.1172868, 101.6209125",6/1/2019 22:43,"3.1180783, 101.61979",152 meter,6/1/2019,22:43:08,70,1,0
32,PETRON SEAPARK  JLN SS2/24,"3.11113995129121, 101.618514744918",6/1/2019 22:47,"3.11177, 101.61897",86 meter,6/1/2019,22:47:13,245,1,0
33,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.1106107, 101.6149735",6/1/2019 22:48,"3.10986, 101.6165333",192 meter,6/1/2019,22:48:18,65,1,0
23,SEK MEN KEB TAMAN SEA  (OPP) JLN SS2/3,"3.109894, 101.616525",6/1/2019 22:30,"3.1105033, 101.6179567",0,6/1/2019,22:30:15,0,1,0
1,LRT TMN BAHAGIA,"3.11068977010887, 101.612747206455",6/1/2019 22:31,"3.110715, 101.6142983",172 meter,6/1/2019,22:31:40,85,1,0
9,PJ21 SRI SURIA  JLN SS 8/39,"3.09009995530852, 101.614893880919",6/1/2019 22:06,"3.0899018, 101.6148194",0,6/1/2019,22:06:40,0,1,0
10,RUMAH NO. 9  JLN SS 1/11,"3.09328693210492, 101.616557211215",6/1/2019 22:07,"3.092495, 101.6149833",196 meter,6/1/2019,22:07:15,35,1,0
11,RUMAH NO. 35  JLN SS 1/11,"3.09527625790925, 101.617587312955",6/1/2019 22:08,"3.0948383, 101.6171267",70 meter,6/1/2019,22:08:10,55,1,0
16,MASJID/SEK REN. AGAMA  JLN 229,"3.09581055585597, 101.626158571955",6/1/2019 22:14,"3.0947837, 101.6273287",173 meter,6/1/2019,22:14:35,385,1,0
17,SHELL  PERSIARAN NARAYANAN,"3.09623994321129, 101.63059883685",6/1/2019 22:14,"3.0957983, 101.6288817",197 meter,6/1/2019,22:14:55,20,1,0
18,SEK. MEN. SRI UTAMA  JLN 51A/227,"3.09852573401422, 101.63231163406",6/1/2019 22:15,"3.097005, 101.63216",169 meter,6/1/2019,22:15:45,50,1,0
19,BANGUNAN OCONNOR  JLN 51A/227,"3.1006311, 101.6326407",6/1/2019 22:16,"3.10027, 101.6322967",55 meter,6/1/2019,22:16:25,40,1,0
20,HONDA TRAINING CENTRE  JLN 51A/227,"3.10137299701371, 101.630645769085",6/1/2019 22:16,"3.1013683, 101.6314983",95 meter,6/1/2019,22:16:50,25,1,0
21,SEK. MEN. (P) SRI AMAN  JLN SS 14/47,"3.10342898876476, 101.629160797821",6/1/2019 22:17,"3.10237, 101.6294417",121 meter,6/1/2019,22:17:45,55,1,0
22,MAZ INTERNATIONAL SCHOOL,"3.104181, 101.625786",6/1/2019 22:18,"3.1040567, 101.6271383",151 meter,6/1/2019,22:18:25,40,1,0
23,WISMA JAFER ZAIDI  JLN 20/14,"3.10676403668525, 101.625344054112",6/1/2019 22:18,"3.1057133, 101.6258583",129 meter,6/1/2019,22:18:55,30,1,0
24,SHELL  JLN 21/1,"3.10958456021512, 101.623112820665",6/1/2019 22:19,"3.1087277, 101.624567",187 meter,6/1/2019,22:19:45,50,1,0
25,HERBALINE  JLN 21/11,"3.11196181822721, 101.621221934795",6/1/2019 22:21,"3.1113167, 101.6220933",120 meter,6/1/2019,22:21:10,85,1,0
